
Horizontal dump of pitloc:
ddbkey	id	pit	region	blendrec	path	bean	invbean	simdump	haul	ore	dumpfeed	dumpcapy	binsize	xloc	yloc	pathix	timedump	zloc	signid	unit	load	istiedown	status	linestat	spillage	split	signpost	shoptype	dumpqueue	pctcapy	bays	nopenalty	timelast	radius	gpstype	reason	tdset	prior	availbays	ignunexarr	disablearrchk	
1097110	RS4-4600/OXB	ROSARIO	STOCK					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	29394	80342	579	69	4599.700195	43	Stock	Ox. Baja	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	10	Punto Final S	-1	0	1	0	0	0	
1097328	RS5-4600/OXB	ROSARIO	STOCK					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	28906	80327	580	76	4607.000000	47	Stock	Ox. Baja	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	10	Punto Final S	-1	0	1	0	0	0	
1097546	SB1-NANDU/EST	ROSARIO	SR1					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30205	76984	581	60	4765.299805	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1097764	SI1-ROSARIOSUR/EST	ROSARIO	SR1					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	30251	77069	582	72	4753.299805	65535	Botadero	Sul.Alto As Med.	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1097982	SR1	ROSARIO	SR1					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	0	76000	65535	60	4000.000000	65535	Fase	Planta	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1098200	STEPOUT4530	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31840	81577	583	60	4539.700195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1098418	STOCK	ROSARIO				R_STOCK		<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	0	76000	65535	60	4000.000000	65535	Fase	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1098636	TALLER	ROSARIO						<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	0	0	65535	60	0.000000	65535	Fase	Planta	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1098854	TALLER BAYLAC	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30973	82863	584	60	4575.600098	65535	Cambio Turno	Planta	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1099072	TALLER ROSARIO	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30642	83004	585	60	4567.000000	65535	Cambio Turno	Planta	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1099290	TALLER UJINA	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	37460	80310	586	60	4393.200195	65535	Cambio Turno	Planta	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1099508	UB1-4360TRANQUE/EST	UJINA	UF0			D_UB1-4360TRANQUE/E		<record>	0.000000	6600.000000	0.000000	10000000000.000000	0.000000	39359	77619	587	49	4360.000000	65535	Botadero	Esteril	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1099726	UB1-4390/EST	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39194	78190	588	72	4365.000000	65535	Botadero	Esteril	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1079016	UB1-4437/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	38094	77618	509	60	4437.000000	65535	Botadero	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1099944	UB1-BATEA/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	37050	85900	589	60	4195.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1100162	UB1-DRENBASAL/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	41560	82620	590	60	4165.000000	65535	Botadero	Esteril	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1100380	UB1-EMPRESTITO/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39247	85418	591	51	4205.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1100598	UB1-ESPESADORHRT/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39685	80983	592	61	4245.000000	65535	Botadero	Esteril	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1100816	UB1-PEBBLE/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39233	80317	593	54	4287.299805	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1101034	UB1-TRANQUEBERM/EST	UJINA	UF0					<record>	0.000000	0.000000	1.000000	10000000000.000000	0.000000	44173	84535	594	51	4180.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1101252	UB1-TRANQUECAMINO/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39444	84283	595	62	4200.000000	65535	Botadero	Esteril	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1101470	UB1-TRANQUECORON/EST	UJINA	UF0			D_UB1-TRANQUECORON/		<record>	0.000000	2700.000000	10000000000.000000	10000000000.000000	0.000000	42208	83195	596	53	4180.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1101688	UB1-TRANQUEDROP/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39387	83185	597	44	4200.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1101906	UB1-TRANQUEESPA/EST	UJINA	UF0			D_UB1-TRANQUEESPA/E		<record>	0.000000	5100.000000	0.000000	10000000000.000000	0.000000	44158	84640	598	50	4180.000000	65535	Botadero	Esteril	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1102124	UB1-TRANQUEMURO/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39958	83220	599	64	4200.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1102342	UB1-TRANQUESELLO/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	40205	83437	600	57	4187.500000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1102560	UB1-VERTIND/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	37138	85874	601	60	4195.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1080324	UB2-EMPRESTITO/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	38667	84344	512	60	4205.000000	65535	Botadero	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1102778	UB2-ESPESADORHRT/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	40196	81894	602	60	4210.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1102996	UB2-TRANQUESELLO/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39798	83468	603	63	4200.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1103214	UB5-TRANQUESELLO/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	44179	85010	604	60	4180.000000	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1103432	UF0	UJINA	UF0			R_UF0		<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	0	76000	65535	60	4000.000000	65535	Fase	Planta	No	<bad enum>	Operativo	No	<array>	8	Otro	0	11	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1103650	UF0-4060-720-1	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	38117	79041	605	60	4058.300049	65535	Sitio Cargue	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1103868	UI1-INPITUJINA/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39328	78668	606	55	4336.899902	65535	Botadero	Esteril	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1104086	UI1-INPITUJINA/SBH	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	38806	79297	607	51	4330.000000	65535	Stock	Sul. Baja Low	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1104304	UJINA	UJINA				P_UJINA		<record>	1800.000000	0.000000	0.000000	10000000000.000000	0.000000	0	76000	65535	60	4000.000000	65535	Mina	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1104522	US1	ROSUR						<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	0	76000	65535	60	4000.000000	65535	Fase	Planta	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1104740	US1-4210/MIX	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	37542	78306	608	89	4193.600098	65535	Stock	Mixto	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1104958	US1-4210/SBL	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	37647	78336	65535	60	4232.299805	65535	Stock	Sul. Baja	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1105176	US1-4330/OXA	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39057	79806	609	65	4327.600098	65535	Stock	Ox. Alta	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1105394	US1-4330/OXB	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39117	79792	610	76	4330.799805	65535	Stock	Ox. Baja	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1105612	US1-4335/MIX	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39082	80086	65535	58	4293.600098	65535	Stock	Mixto	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1105830	US1-4335/OXB	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39042	80114	611	67	4299.000000	65535	Stock	Ox. Baja	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1106048	US1-4365/OXB	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	38865	79877	612	77	4360.100098	65535	Stock	Mixto	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1106266	US1-4365/SME	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	38574	79873	613	88	4366.500000	6	Stock	Sul. Baja High	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	30	Punto Final S	-1	0	1	0	0	0	
1106484	US1-4460/MIX	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	36586	78809	614	59	4478.399902	65535	Stock	Mixto	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1106702	US1-CHACHACOMA/SME	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	38480	78141	615	68	4375.700195	65535	Stock	Sul. Baja Low	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1106920	US1-CORREA/OXI	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	38464	79905	616	60	4370.899902	65535	Stock	Mixto	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1107138	US1-JOTE/SAL	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39207	79834	617	55	4328.500000	68	Stock	Sul. Alta	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	15	Punto Final	-1	0	1	0	0	0	
1107356	US1-LLARETA/SBH	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39295	79422	618	72	4332.500000	502	Stock	Sul. Baja	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	20	Punto Final	-1	0	1	0	0	0	
1107574	US1-PALOMA/SBH	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	38902	79931	619	52	4335.100098	65535	Stock	Sul. Baja High	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1107792	US1-PALOMAPEBBLE/SBH	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	2000.000000	0.000000	38906	79906	620	62	4340.000000	65535	Stock	Sul. Baja High	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1108010	US1-PEBBLE/EST	UJINA	UF0					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	39580	80676	621	60	4264.799805	65535	Stock	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1108228	US1-PEBBLE/SBH	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39531	80450	622	70	4272.700195	65535	Stock	Sul. Baja High	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1108446	US1-TAMARUGO/SBA	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	40209	79164	623	59	4320.700195	65535	Stock	Sul. Baja	No	Reserva	Reserva	No	<array>	9	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1108664	US1-TAMARUGO/SBH	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39457	79421	624	78	4327.600098	501	Stock	Sul. Baja High	Yes	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
1108882	US1-TAMARUGO/SBL	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39492	79102	625	57	4342.700195	78	Stock	Sul. Baja Low	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	15	Punto Final	-1	0	1	0	0	0	
1109100	US2-4335/MIX	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	40066	79312	626	77	4304.000000	65535	Stock	Mixto	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1109318	US2-4335/OXB	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	39386	78817	627	56	4335.700195	65535	Stock	Ox. Baja	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1109536	US2-4335/SBH	UJINA	UF0					<record>	0.000000	0.000000	10000000000.000000	10000000000.000000	0.000000	40122	79248	628	76	4312.000000	65535	Stock	Sul. Baja High	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
1109754	WASH SHOP	ROSARIO	ESTACIONAMIENTO					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30926	82911	629	60	4575.000000	65535	Cambio Turno	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	

